,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count
821,0,,258907,tt0071450,en,Dyketactics,"Born in Los Angeles but a New Yorker by choice, Barbara Hammer is a whole genre unto herself. Her pioneering 1974 short film Dyketactics, a four-minute, hippie wonder consisting of frolicking naked women in the countryside, broke new ground for its exploration of lesbian identity, desire and aesthetic. (from bfi.org.uk)",0.331254,1974-01-01,0.0,4.0,Released,,Dyketactics,8.0,1.0
822,3000000,,51021,tt1196197,en,Lure: Teen Fight Club,"A community is under siege as three Belmont Highschool coed students go missing with no trace of their whereabouts. The pressure is on the police to capture the culprits responsible. Scouring the school hallways in search of clues, undercover female detective Maggie Rawdon (Jessica Sonnerborn) enters Belmont High as a transfer student in an attempt to solve the hideous disappearance of the students. Maggie makes a few new friends, and gets invited to a private rave in the country. Just as the group begins to suspect that they've taken a wrong turn, however, the trap is sprung and Maggie finds out firsthand what fate has befallen the missing girls.",0.47162,2010-11-16,0.0,93.0,Released,High School Can Be Brutal,Lure: Teen Fight Club,3.0,5.0
823,0,,10614,tt0359715,en,My Best Friend's Birthday,"My Best Friend's Birthday is a partially lost black-and-white amateur film. The original cut was about 70 minutes long but due to a fire only 36 minutes of the film survived. It is about Mickey, who has been dumped by his girlfriend, and Clarence, who's trying to give his friend an unforgettable birthday.",1.837191,1987-01-01,0.0,36.0,Released,"Your ass is grass, and I'm the lawnmower.",My Best Friend's Birthday,5.8,28.0
824,0,,46741,tt0049783,ru,Sorok Pervyy,An unexpected romance occurs for a female Red Army sniper and a White Army officer.,1.458763,1956-10-15,0.0,88.0,Released,,The Forty-First,6.6,15.0
825,201164,http://www.kickstarter.com/projects/production-ig/masaaki-yuasas-kick-heart/,165718,tt2753048,ja,キックハート,"A love story between two people that each have a secret to hide. One a pro-wrestler, the other a Nun. Losing never felt so good.",0.536549,2013-05-01,0.0,10.0,Released,,Kick-heart,5.6,7.0
826,0,,32226,tt0826559,en,The Indian,"""The Indian"" is a touching drama about a negligent father who must face the son he abandoned years earlier, and the emotional wreckage he caused, in order to obtain a life-saving transplant.",0.003889,2007-01-01,0.0,91.0,Released,,The Indian,0.0,0.0
827,0,,50541,tt0077716,en,Ice Castles,A young girl is on top of the world until a tragic accident dashes her hopes and dreams of becoming a world-class figure skater. Only with the help of those who love her can she prove to the world -- and herself -- that she still has the potential to realize her dreams.,3.335968,1978-12-31,0.0,108.0,Released,The story of a girl who refused to forget she was once a champion.,Ice Castles,6.3,15.0
828,0,,12574,tt0106613,en,Cop and ½,"When a pint-sized 8-year-old kid witnesses a murder he offers to help the police, if they make him a cop, too. Saddled with this streetwise sidekick, a hardboiled cop is forced to take his new partner seriously as they race the clock to bring the bad guys to justice.",8.400026,1993-04-02,0.0,97.0,Released,One kid's fantasy. One cop's nightmare.,Cop and ½,4.3,36.0
829,1000000,,69576,tt0068367,en,Chi l'ha vista morire?,"A young girl is brutally murdered somewhere in France. Sometime later, the same thing happens to the daughter of a well-known sculptor. This time the parents (the sculptor and his wife) start investigating, and soon find they are in way over their head. Meanwhile, the body-count keeps rising as the killer now starts butchering all those who find out too much...",0.132899,1972-05-12,0.0,90.0,Released,,Who Saw Her Die?,6.4,9.0
830,0,,111642,tt0030746,en,St. Martin's Lane,"On the sidewalks of the London theater district the buskers (street performers) earn enough coins for a cheap room. Charles, who recites dramatic monologues, sees that a young pickpocket, Libby, also has a talent for dancing and adds her to his act. Harley, the theater patron who never knew Libby took his gold cigarette case, is impressed by Libby's dancing and invites her to bring Charles and the other buskers in his group to an after-the-play party. Libby comes alone. A theatrical career is launched.",2.115376,1938-10-18,0.0,85.0,Released,A Heart-Stirring Drama of Peace-Time London!,St. Martin's Lane,8.0,5.0
831,4000000,,211067,tt2383068,en,The Sacrament,"A fashion photographer is traveling to meet his sister at Eden Parish. Once there, his friends begin to film interviews with the Eden Parish inhabitants, all of whom speak of the commune in glowing terms. However, they soon discover that there is a sinister edge to the commune that belies the seemingly peaceful setting.",5.350658,2013-09-02,9221.0,99.0,Released,Documented for the first time witness the untold story of the tragedy at Eden Parish,The Sacrament,5.6,139.0
832,0,,168496,tt0046480,fr,Un acte d'amour,An American soldier romances a beautiful Parisian during the final days of World War II.,1.169288,1953-12-17,0.0,108.0,Released,WANTED for desertion! WANTED for questioning!...WANTING only each other!,Act of Love,8.0,1.0
833,0,,265727,tt0826099,en,Gang-jeok,"Su-hyun wants to leave the syndicate and opens a small restaurant. Helping his life-long friend from an orphanage, he gets arrested for a murder that he didn't commit. To catch the real killer, he hurts himself in prison and is transported to the hospital. Sung-woo is a homicide detective. His wife has left him, and his son's life is in jeopardy. He can't afford to pay the hospital bills, not to mention the liver transplant needed to save his son's life. To make matters worse, he gets reprimanded at work for walking out on his undercover post, which led to the death of his partner. Having gotten drunk out of guilt, he creates a scene at the funeral for his late colleague and gets kicked out, only to end up becoming a hostage of a jail breaker, Su-hyun.",0.007316,2006-06-22,0.0,118.0,Released,,Les Formidables,0.0,0.0
834,0,http://hideandseekthefilm.com/,277796,tt2723176,en,Hide and Seek,"Four fragile young people flee London to start an unconventional utopia, creating a world of fantasy that overwhelms them.",1.173596,2014-06-20,0.0,82.0,Released,A provocative modern tale of love and sex,Hide and Seek,4.3,8.0
835,0,,4747,tt0068991,fr,Nathalie Granger,"With little or no embellishment, filmmaker Marguerite Duras offers a simple, often wordless chronicle of a woman's day. She and her friend are seen doing yard work, talking about their families and receiving the occasional visitor. The brightest spot in the day is when a washing machine salesman comes to call.",0.356234,1972-10-06,0.0,83.0,Released,,Nathalie Granger,6.2,5.0
836,125000000,http://www.noahmovie.com,86834,tt1959490,en,Noah,A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.,14.924487,2014-03-20,362637473.0,139.0,Released,The end of the world is just the beginning.,Noah,5.5,2408.0
837,0,,86764,tt0056910,fr,La Carrière de Suzanne,"In the second of Rohmer's moral tales, he examines the relationship between two friends and a girl who at first appears easily exploited. It is a complex tale of feelings and misconceptions, acted out within the head of the main character, as part of Rohmer's attempt to more easily simulate the mindscape quality of literature within a film.",1.486399,1963-02-01,0.0,54.0,Released,,Suzanne's Career,5.4,9.0
838,0,,314420,tt3732950,en,Body,A night out turns deadly when three girls break into a seemingly empty mansion.,6.236714,2015-01-25,0.0,75.0,Released,,Body,5.0,16.0
839,0,,147575,tt0064275,it,...e vennero in quattro per uccidere Sartana!,"Seven masked bandits, whose chief calls himself ""Mormon"", kidnap young Susy, cousin of the mayor of Clayton City, Frank Clonny. Frank accepts the $15,000 ransom requested by the bandits and thinks of a plan which will permit him, with the help of Benson, the sheriff, to free his cousin, recover the money and capture the outlaws. The plan, though, is destined to fail, because one of the mayor's men, Donovan, allows the bandits to escape the trap. Benson then decides to call in Sartana, who the Mormon immediately tries to eliminate with the help of four killers: Buffalo, who kills with a bullwhip; Martinez, an expert knife thrower; Sullivan, a giant of incredible strength and Silky, a sly and fast gunslinger.",0.012279,1969-11-09,0.0,96.0,Released,,The Four Who Came to Kill Sartana,0.0,0.0
840,0,http://www.myspace.com/sexgalaxy,43021,tt1198142,en,Sex Galaxy,"One hundred years in the future... Due to overpopulation and the effects of global warming, sex has been declared illegal on Earth. When a crew of astronauts hear of a distant planet inhabited by insatiable female creatures who exist only to satisfy man’s desires, they decide to take a detour from their routine mission in search of the mythical star system known as the Sex Galaxy. But like all expeditions fueled solely by lust and carnality, risk lurks around every corner, danger and regret at every turn.",0.390554,2008-08-22,0.0,78.0,Released,The world's first 'green' movie!,Sex Galaxy,2.8,3.0
841,0,,158068,tt0063822,ja,連合艦隊司令長官 山本五十六,"As Japan joins in a political pact with Nazi Germany and fascist Italy, Admiral Isoroku Yamamoto is appointed supreme commander of the Japanese fleet. With Japan headed inexorably toward war, Yamamoto, despite his misgivings, believes the only possible victory lies in destroying the American fleet by surprise at Pearl Harbor. The attack succeeds, but fails to sink the American carrier fleet. Thus Yamamoto must lead the Japanese navy into war with ever-diminishing likelihood of success.",0.377774,1968-08-13,0.0,0.0,Released,,Admiral Yamamoto,8.8,2.0
842,0,,77331,tt0112955,sv,En på miljonen,Torsten Södergren lives in a normal house with his normal family in a completely normal city. Every morning he greets his normal neighbours before getting into his normal car and drives the usual way to his ordinary work at an ordinary bank. But one day he is fired from his work after twenty years of loyal service. Now he is prepared to do anything to get it back...,0.161001,1995-08-25,0.0,87.0,Released,A film about the poor life,One in a Million,4.5,2.0
843,0,http://www.disneymoviesanywhere.com/movie/prince-and-the-pauper,73478,tt0056373,en,The Prince and the Pauper,"In the London of 1537, two boys resembling each other exactly meet accidentally and exchange ""roles"" for a short while. After many adventures, the prince regains his rightful identity and graciously makes his ""twin"" a ward of the court.",0.01573,1962-03-11,0.0,93.0,Released,,The Prince and the Pauper,0.0,0.0
844,0,,44921,tt0049434,en,The Last Wagon,"When a handful of settlers survive an Apache attack on their wagon train they must put their lives into the hands of Comanche Todd, a white man who has lived with the Comanches most of his life and is wanted for the murder of three men.",1.209918,1956-09-21,0.0,98.0,Released,ROMANTIC WESTERN ADVENTURE!,The Last Wagon,5.8,15.0
845,0,,104720,tt0039391,en,Forever Amber,"Amber St Clair, orphaned during the English Civil War and raised by a family of farmers, aspires to be a lady of high society; when a group of cavaliers ride into town, she sneaks away with them to London to achieve her dreams.",0.732319,1947-10-10,0.0,138.0,Released,,Forever Amber,5.7,3.0
846,0,http://www.vivianmaier.com/film-finding-vivian-maier/,169607,tt2714900,en,Finding Vivian Maier,"Vivian Maier's photos were seemingly destined for obscurity, lost among the clutter of the countless objects she'd collected throughout her life. Instead these images have shaken the world of street photography and irrevocably changed the life of the man who brought them to the public eye. This film brings to life the interesting turns and travails of the improbable saga of John Maloof's discovery of Vivian Maier, unravelling this mysterious tale through her documentary films, photographs, odd collections and personal accounts from the people that knew her. What started as a blog to show her work quickly became a viral sensation in the photography world. Photos destined for the trash heap now line gallery exhibitions, a forthcoming book and this documentary film.",7.035082,2014-03-28,1503616.0,83.0,Released,,Finding Vivian Maier,7.8,112.0
847,0,http://afragiletrust.com,258476,tt2525342,en,"A Fragile Trust: Plagiarism, Power, and Jayson Blair at the New York Times",Jayson Blair is the most infamous serial plagiarist of our time. He unleashed the massive scandal that rocked the New York Times and the entire world of journalism.,0.046415,2014-03-07,0.0,75.0,Released,,"A Fragile Trust: Plagiarism, Power, and Jayson Blair at the New York Times",0.0,0.0
848,0,,10915,tt0073036,it,"Un genio, due compari, un pollo","Three rogues set out to rob $300,000 from an Indian-hating cavalry major.",3.678782,1975-12-16,0.0,117.0,Released,,"A Genius, Two Friends, and an Idiot",6.6,27.0
849,0,,134096,tt2248944,es,Dos más dos,"When the fun of double dating begins to grow old, Richard and Bettina share a dirty little secret with their friends Diego and Emilia: They live a double life as swingers, and would love to share this practice with them.",2.128852,2012-08-16,0.0,103.0,Released,A couple in a couple,Two Plus Two,5.6,18.0
850,0,,29318,tt0058007,en,Devil Doll,An evil hyponotist/ventriloquist plots to gain an heiress' millions.,0.670951,1964-09-01,0.0,81.0,Released,Is it flesh or wood? Man or monster? Alive or dead?,Devil Doll,4.0,10.0
851,0,,284457,tt5334704,en,Twin Peaks: Fire Walk with Me - The Missing Pieces,The long-awaited missing pieces from the original version of the film – nearly an hour-and-a-half of deleted/alternate scenes from Twin Peaks: Fire Walk With Me – often referred to as the “holy grail” of Twin Peaks fandom.,3.027874,2014-07-29,0.0,91.0,Released,,Twin Peaks: Fire Walk with Me - The Missing Pieces,7.5,34.0
852,0,,41566,tt0436629,en,New York Doll,"A recovering alcoholic and recently converted Mormon, Arthur ""Killer"" Kane, of the rock band The New York Dolls, is given a chance at reuniting with his band after 30 years.",0.329019,2005-01-01,0.0,75.0,Released,,New York Doll,6.8,8.0
853,0,,68063,tt1205600,it,Questa notte è ancora nostra,,1.084856,2008-03-19,0.0,98.0,Released,,Questa notte è ancora nostra,5.5,31.0
854,0,,131997,tt0094097,el,Τα κουρέλια τραγουδάνε ακόμα,"Five friends (representatives of the Fifties generation) now in their forties, get together after many years of silence. One shows up from jail, where he has been entering and exiting for years, the other comes from a series of ""accidental"" murders, another leaves his wife and kids, the fourth one is a wonderer, and the last one, the girl of the gang, comes from a lunatic asylum where she has been hiding for years... All of them are outcasts, tortured from barren love affairs, wounded from the deaths of their beloved friends and betrayed by the politics of their times. They hopelessly try to reconstruct the gang of their puberty, but the revolution is lost... Now, each in his own way, will progress into a journey of death, thus opening a new chapter in the history of their generation.",0.071371,1979-10-10,0.0,123.0,Released,,The Thrushes Are Still Singing,7.5,2.0
855,0,,33172,tt0096425,en,Watchers,"A boy takes in a stray dog, later finding out that its an ultra-intelligent runaway from a genetic research lab. Unknow to him, the dog is being stalked by another escaped creature thats not quite so friendly.",2.612373,1988-12-02,0.0,91.0,Released,It started as a secret experiment... It ended up as a new breed of terror.,Watchers,5.1,25.0
856,0,,227325,tt2854894,en,A Fighting Man,Two men meet in the ring for a fight that will change their lives.,1.790372,2014-04-24,0.0,88.0,Released,,A Fighting Man,5.2,16.0
857,0,,9841,tt0787505,en,Rest Stop,"The film follows Nicole Carrow, a young woman who is threatened by a maniac serial killer, after her boyfriend Jess, is abducted in a rest stop.",4.657671,2006-10-07,0.0,80.0,Released,,Rest Stop,5.0,59.0
858,4000000,http://www.battleforterra.com/,16873,tt0858486,en,Battle for Terra,"A peaceful alien planet faces annihilation, as the homeless remainder of the human race sets its eyes on Terra. Mala, a rebellious Terrian teenager, will do everything she can to stop it.",6.737142,2007-09-06,6101046.0,85.0,Released,Their world is mankind's only hope for survival.,Battle for Terra,6.0,98.0
859,0,,121636,tt0054230,en,The Rat Race,"Tender romantic comedy about an aspiring musician who arrives in New York in search of fame &amp; fortune. He soon meets a taxi dancer, moves in with her, and before too long a romance develops.",0.430616,1960-07-10,0.0,105.0,Released,,The Rat Race,6.7,5.0
860,0,,110,tt0111495,fr,Trois couleurs : Rouge,Red This is the third film from the trilogy by Kieślowski. “Red” meaning brotherliness. Here Kieślowski masterly tells strange coincidentally linked stories in the most packed work.,7.832755,1994-05-27,0.0,99.0,Released,,Three Colors: Red,7.8,246.0
861,0,,36290,tt0414923,en,Crimes of Fashion,"Brooke, a plain but creative and hard-working student at the top fashion school in the nation, who has come a long way from her tough childhood spent going from one foster home to another as an orphan. She has always dreamed of becoming a fashion designer, and is thrilled to finally be on her way. But, when the grandfather she never knew about passes away, her life is suddenly turned upside down. Not only has he left her his estate, but he's left her in charge of the family business, as mob boss to one of the top crime syndicates that has been trying to go legit. If that isn't enough, the handsome new student she's falling for is actually an undercover FBI agent aiming to get dirt on her to bring down the family empire.",7.107178,2004-01-01,0.0,90.0,Released,,Crimes of Fashion,3.9,13.0
862,0,,124057,tt0113541,en,Kids of the Round Table,"Set in modern times, Alex finds King Arthur's sword Excalibur and must prove himself worthy of it.",0.307075,1997-07-08,0.0,89.0,Released,,Kids of the Round Table,3.0,1.0
863,0,,25473,tt0070895,en,Walking Tall,"Buford Pusser's a wrestler, whose wife wants him to settle down, so they go to his home town in Tennessee, where he plans to get into business with his father. But he is shocked to discover all sorts of graft and corruption going on. And when he is a victim of it and decides to strike back by running against the corrupt sheriff. And he wins and wages his own little war against them",4.689964,1973-02-22,0.0,125.0,Released,Take your best shot... 'cause it'll probably be your last.,Walking Tall,6.5,32.0
864,0,,72003,tt2258647,en,The Dark Knight,"In a post-apocalyptic world ravaged by feuding warlords, a group of desperate soldiers hatch a plan to steal a Warlord's treasure and start a new life. Faced with the threat of a horrific death at the hands of the Warlord's executioners, the men escape into a desolate and forbidden land known only as the Shadowlands. Now the men must flee from the Warlord's vicious assassins while defending themselves from the terrifying creatures that inhabit the land.",0.077992,2011-07-11,0.0,86.0,Released,,The Dark Knight,6.3,2.0
865,0,,23627,tt0033029,en,Second Chorus,"Danny O'Neill and Hank Taylor are rival trumpeters with the Perennials, a college band, and both men are still attending college by failing their exams seven years in a row. In the midst of a performance, Danny spies Ellen Miller who ends up being made band manager. Both men compete for her affections while trying to get the other one fired.",3.874151,1940-12-09,0.0,84.0,Released,,Second Chorus,5.6,8.0
866,20000000,,22796,tt0124879,en,Simon Birch,"Simon Birch tells the story of Joe and Simon's heart-warming journey of friendship. Simon Birch was born with a condition that makes him much smaller than all the other kids in town. Now, due to his condition, Simon thinks God made him this way for a reason and highly believes in God. Together, Joe and Simon go on a journey of trust and friendship to find the answers to many things. Their friendship is put to the test when some unfortunate events happen.",2.651408,1998-09-11,18253415.0,114.0,Released,Destiny has big plans for little Simon Birch.,Simon Birch,6.5,52.0
867,0,,20932,tt0058374,ru,Morozko,"A fairy tale about a conceited young man and a young woman with a tyrannical step-mother, who must overcome magical trials in order to be together.",2.23013,1964-05-05,0.0,79.0,Released,,Father Frost,6.1,19.0
868,0,,131836,tt0054426,en,Une aussi longue absence,"The Long Absence (French: Une aussi longue absence) is a 1961 French film directed by Henri Colpi. It tells the story of Therese (Alida Valli), a café owner mourning the mysterious disappearance of her husband sixteen years earlier. A tramp arrives in the town and she believes him to be her husband. But he is suffering from amnesia and she tries to bring back his memory of earlier times.",0.767638,1961-05-17,0.0,85.0,Released,,The Long Absence,5.7,6.0
869,0,,90726,tt0062065,it,Odio per odio,"After being captured during a bank robbery, a cowboy is sent to a prison located in a swamp, where he contracts malaria. He soon escapes and, with the help of a Mexican, sets out to track down his partner, who escaped from the bank robbery with all the money.",0.002383,1967-08-18,0.0,97.0,Released,,Hate for Hate,0.0,0.0
870,0,,5922,tt0080907,en,The Hunter,"During his long career, bounty hunter Ralph ""Papa"" Thorson has caught over 5,000 criminals. Now, while he is working on apprehending fugitives in Illinois, Texas and Nebraska, he himself is being hunted by a psychotic killer.",5.432879,1980-08-01,0.0,93.0,Released,He's not as fast as he used to be... That's what makes him human. He's a bounty hunter... And that's what makes him dangerous.,The Hunter,6.2,26.0
871,0,,76568,tt0052190,en,The Sheepman,"A stranger in a Western cattle-town behaves with remarkable self-assurance, establishing himself as a man to be reckoned with. The reason appears with his stock: a herd of sheep, which he intends to graze on the range. The horrified inhabitants decide to run him out at all costs",4.544583,1958-05-07,0.0,85.0,Released,They called him the STRANGER WITH A GUN...,The Sheepman,6.0,14.0
872,0,,112942,tt0192745,en,La vida es silbar,"Three characters in present-day Havana must choose between clinging to their self-restricting beliefs, or getting rid of them to live more freely. Ballerina Mariana has promised God celibacy if she gets the role of ""Giselle""; Social-worker Julia always faints after hearing a certain word; and pot-smoking percussionist Elpidio was abandoned by his mother, coincidentally named Cuba, some time ago and has not yet gotten over the loss.",0.051087,1998-12-05,0.0,106.0,Released,,Life Is to Whistle,5.0,1.0
873,0,,39541,tt0286162,en,Stolen Summer,"Pete, an eight-year-old Catholic boy growing up in the suburbs of Chicago in the mid-1970s, attends Catholic school, where as classes let out for the summer, he's admonished by a nun to follow the path of the Lord, and not that of the Devil. Perhaps taking this message a bit too seriously, Pete decides it's his goal for the summer to help someone get into heaven; having been told that Catholicism is the only sure path to the kingdom of the Lord, Pete decides to convert a Jew to Catholicism in order to improve their standing in the afterlife. Hoping to find a likely candidate, Pete begins visiting a nearby synagogue, where he gets to know Rabbi Jacobson, who responds to Pete's barrage of questions with good humor. Pete also makes friends with the Rabbi's son, Danny, who is about the same age; when he learns that Danny is seriously ill, he decides Danny would be an excellent choice for conversion.",1.329626,2002-03-22,0.0,91.0,Released,You saw the back-stabbing. Now see the final cut.,Stolen Summer,6.4,9.0
874,0,,65992,tt1715802,en,How to Die in Oregon,"In 1994 Oregon became the first state to legalize physician-assisted suicide. At the time, only Belgium, Switzerland, and the Netherlands had legalized the practice. 'How to Die in Oregon' tell the stories of those most intimately involved with the practice today -- terminally ill Oregonians, their families, doctors, and friends -- as well as the passage of an assisted suicide law in Washington State.",0.973323,2011-01-01,0.0,107.0,Released,Would You Want The Right To Choose When It's Your Time,How to Die in Oregon,7.8,11.0
875,0,,95854,tt0024475,en,The Prizefighter and the Lady,An ex-sailor turned boxer finds romance and gets a shot at the heavyweight title.,0.382382,1933-11-10,0.0,102.0,Released,Girls!  There's a new passion in your life!,The Prizefighter and the Lady,2.5,2.0
876,0,,65997,tt1500906,de,Vampires,"Vincent Lannoo’s ‘mockumentary’ shows us a community of vampires in Belgium. The two ‘parents’ of the family are George and Bertha, who have two teenage children – or rather, they raise two former humans who they turned into vampires. Son Samson is a bit of a jack the lad: enjoying the sexual freedom of vampire life, with all the vigour of an irresponsible young adult regardless of consequences (even incest is not frowned upon in their world, where the word ‘wife’ is often synonymous with ‘mother’ or ‘sister’). Daughter Grace yearns for humanity in a different way: applying fake tan to get rid of her vampiric pallor, dressing in pink clothes, wishing she could feel emotion and even having a human boyfriend.",0.398848,2010-04-17,0.0,88.0,Released,,Vampires,6.0,8.0
877,0,http://www.weightofchains.com/,64924,tt1789083,en,The Weight of Chains,"The Weight of Chains is a Canadian documentary film that takes a critical look at the role that the US, NATO and the EU played in the tragic breakup of a once peaceful and prosperous European state - Yugoslavia. The film, bursting with rare stock footage never before seen by Western audiences, is a creative first-hand look at why the West intervened in the Yugoslav conflict, with an impressive roster of interviews with academics, diplomats, media personalities and ordinary citizens of the former Yugoslav republics. This film also presents positive stories from the Yugoslav wars - people helping each other regardless of their ethnic background, stories of bravery and self-sacrifice.",0.464437,2010-12-17,0.0,125.0,Released,,The Weight of Chains,8.1,9.0
878,30000000,,4961,tt0119675,en,Mimic,"A disease carried by common cockroaches is killing Manhattan children. In an effort to stop the epidemic an entomologist, Susan Tyler, creates a mutant breed of insect that secretes a fluid to kill the roaches. This mutant breed was engineered to die after one generation, but three years later Susan finds out that the species has survived and evolved into a large, gruesome monster that can mimic human form.",9.128905,1997-08-22,25480490.0,105.0,Released,"For thousands of years, man has been evolution's greatest creation... until now.",Mimic,5.7,255.0
879,0,,54418,tt0168136,en,Primitive London,"The sensational follow-up to ""London in the Raw,"" ""Primitive London"" sets out to reflect society's decay through a sideshow spectacle of 1960s London depravity—and manages to outdo its predecessor. Here, we confront mods, rockers and beatniks at the Ace Café, cut some rug with obscure beat band The Zephyrs, smirk at flabby men in the sauna and goggle at sordid wife-swapping parties as we discover a pre-permissive Britain still trying to move on from the post-war depression of the 1950s.",0.114485,1965-01-01,0.0,87.0,Released,Shocking! Incredible! The most bizarre motion picture you have ever seen!,Primitive London,5.0,1.0
880,0,,395925,tt4146622,en,Rampage: President Down,"Bill Williamson is back, alive and well and doing a recon mission around D.C. This time he wants to cause a major population disruption within the USA which result in devastating consequences reverberating throughout the world. His new mission this time to bring down The President of the United States and his Secret Service detail. Bill brings with him all the freak-in havoc and acidity of the previous 2 movies.",2.701186,2016-08-26,0.0,0.0,Released,This Bill will not be vetoed,Rampage: President Down,5.1,37.0
881,0,,30648,tt0066844,en,Blindman,"A blind, but deadly, gunman, is hired to escort fifty mail order brides to their miner husbands. His business partners double cross him, selling the women to bandit Domingo. Blindman heads into Mexico in pursuit.",0.640175,1971-11-15,0.0,105.0,Released,"Blindman, Blindman, what did he do? Stole 50 women that belong to you.",Blindman,6.0,10.0
882,0,http://www.pbs.org/wgbh/gormenghast/home.html,38622,tt0197154,en,Gormenghast,"A four-episode television serial based on the Gormenghast series by Mervyn Peake. It was produced and broadcast by the BBC. Gormenghast is an ancient city-state which primarily consists of a rambling and crumbling castle. The narrative, based on the first two of the three Gormenghast novels by Mervyn Peake, begins with the birth of a son, Titus, to the 76th Earl, Sepulchrave Groan, and Countess Gertrude. This mismatched pair (he'd prefer the melancholy privacy of his library; she'd prefer the company of her menagerie of cats and birds) also have a teenaged daughter, Fuchsia, who resents her new brother but comes to love him dearly. Simultaneously, a young kitchen apprentice, Steerpike, takes advantage of an altercation between head cook Swelter and the Earl's manservant, Mr. Flay, and escapes from the kitchens. Gormenghast is rigidly feudal in structure, but Steerpike has ambitions.",1.44482,2000-01-17,0.0,240.0,Released,,Gormenghast,6.6,9.0
883,0,,19100,tt0478566,en,Nos jours heureux,"Set in 1992, a manager Vincent has to run a children's holiday camp for three weeks and to face the unexpected concerning the place, his colleagues, various problems linked to children about the rooms, trips, their belongings...",6.414934,2006-06-28,0.0,103.0,Released,,Those Happy Days,7.4,225.0
884,32213,http://www.100yenfilm.com/,173056,tt2438860,en,100 Yen: The Japanese Arcade Experience,"Imagine a world where video games reign supreme. Five story buildings filled with arcade cabinets, old and new, inundate the streets. Welcome to downtown Tokyo, Japan. A place where the arcades of the 80s and 90s not only still exist, but thrive and have evolved into an elaborate, unmatchable gaming experience. 100 Yen is a historical documentary about the evolution of arcades and the culture surrounding it - from the birth of arcades to the game centers that still thrive today. With a predominant focus on the three major arcade genres, Shooting games, Fighting games and Rhythm games, 100 Yen explores the culture and evolution of arcades through the past and present. Featuring interviews with industry professionals, game programmers and designers, casual gamers and gaming icons from Japan, Canada, and the USA.",0.772606,2012-08-30,0.0,68.0,Released,Insert Coin. Blow Your Mind.,100 Yen: The Japanese Arcade Experience,4.8,5.0
885,0,,4176,tt0071877,en,Murder on the Orient Express,"In 1935, when his train is stopped by deep snow, detective Hercule Poirot is called on to solve a murder that occurred in his car the night before.",9.590695,1974-11-24,27634716.0,128.0,Released,The greatest cast of suspicious characters ever involved in murder.,Murder on the Orient Express,6.9,240.0
886,0,,118009,tt0043115,es,Víctimas del pecado,"In México City, a Cuban dancer from ""Cabaret Changó"" rescues a baby from a garbage can and decides to raise him, but her pachuco pimp gets in her way.",0.253987,1951-02-02,0.0,90.0,Released,,Victims of Sin,5.0,2.0
887,0,,501,tt0427312,en,Grizzly Man,"Werner Herzog's documentary film about the ""Grizzly Man"" Timothy Treadwell and what the thirteen summers in a National Park in Alaska were like in one man's attempt to protect the grizzly bears. The film is full of unique images and a look into the spirit of a man who sacrificed himself for nature.",8.535339,2005-08-12,0.0,103.0,Released,One man spent the last 13 years of his life crossing them.,Grizzly Man,7.3,213.0
888,0,,100110,tt0098415,en,Survival Quest,"A bunch of city slickers from different backgrounds go into the wild mountains to be one with nature, but basically to have a good time. However, a paramilitary group has chosen the same time to go camping. When one of the soldiers thinks their boss has been killed by one of the city slickers, he coaxes his team into exterminating all of them. They will have to rely on their wits and on each other in order to survive.",2.826282,1988-09-09,0.0,96.0,Released,,Survival Quest,5.8,4.0
889,3705538,http://www.miramax.com/movie/the-crying-game/,11386,tt0104036,en,The Crying Game,"Irish Republican Army member Fergus (Stephen Rea) forms an unexpected bond with Jody (Forest Whitaker), a kidnapped British soldier in his custody, despite the warnings of fellow IRA members Jude (Miranda Richardson) and Maguire (Adrian Dunbar). Jody makes Fergus promise he'll visit his girlfriend, Dil (Jaye Davidson), in London, and when Fergus flees to the city, he seeks her out. Hounded by his former IRA colleagues, he finds himself increasingly drawn to the enigmatic, and surprising, Dil.",7.404329,1992-09-02,62548947.0,112.0,Released,Play At Your Own Risk.,The Crying Game,6.9,180.0
890,0,,223485,tt3205376,en,Slow West,"In the Old West, a 17-year-old Scottish boy teams up with a mysterious gunman to find the woman with whom he is infatuated.",10.132064,2015-04-16,229094.0,84.0,Released,Wanted Dead or Dead,Slow West,6.6,371.0
891,0,http://thein-laws.warnerbros.com/shell.html,5146,tt0314786,en,The In-Laws,"Right before his daughter's wedding, a mild-mannered foot doctor discovers that his new in-laws are international smugglers.",6.585107,2003-05-23,20440627.0,98.0,Released,He's not losing his daughter. He's gaining a madman.,The In-Laws,5.6,68.0
892,0,,47161,tt0259981,fa,جمعه,"Djomeh is a young Afghan man who has come to live in Iran because of family trouble. Working as a milk boy, he encounters discrimination from the Iranian villagers and disdain from Habib, a fellow Afghani to whose trust Djomeh was given. The only person who shows any friendliness to him is his employer, who Djomeh asks to intercede for him in asking a woman from the village for her hand in marriage.",0.400015,2000-01-01,0.0,94.0,Released,,Djomeh,4.3,3.0
