,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count
721,0,,20359,tt0419058,en,Phir Hera Pheri,"Babu Rao, Raju and Shyam, are living happily after having risen from rags to riches. Still, money brings the joy of riches and with it the greed to make more money - and so, with a don as an unknowing investor, Raju initiates a new game.",1.371231,2006-06-09,0.0,155.0,Released,,Phir Hera Pheri,5.6,15.0
722,0,,18680,tt0087247,en,Fear City,"Strippers in Manhattan are being stalked and murdered by a psycho. A hard-nosed police detective and a conflicted ex-boxer-turned-private-eye, hired by the strip club owners, set out to find him before he strikes again.",7.241443,1984-07-18,0.0,95.0,Released,No showgirl is safe on the streets of... Fear City.,Fear City,5.8,13.0
723,0,,112525,tt0096153,en,Spellcaster,A group of people are killed one by one while participating at a million dollar treasure hunt in a mysterious Italian castle.,0.663414,1992-01-01,0.0,83.0,Released,,Spellcaster,4.7,3.0
724,0,,103205,tt0056089,en,I Thank a Fool,"A physician is employed by an attorney, played by Peter Finch, who formerly prosecuted her on charges of euthanasia to watch over his mentally ill wife.",0.050135,1962-09-14,0.0,100.0,Released,,I Thank a Fool,6.0,1.0
725,0,,26469,tt0800205,en,Skills Like This,"Max Solomon faces the awful truth that he will never be a writer. So, in a desperate attempt to find his true calling, he turns to crime. In this inventive comedy, three friends have their lives turned upside down when one of them realizes that larceny might be his best skill.",0.172431,2007-03-10,0.0,86.0,Released,Everybody Wants to be Somebody,Skills Like This,6.0,3.0
726,0,,83633,tt0028103,en,Pigskin Parade,"Bessie and Winston ""Slug"" Winters are married coaches whose mission is to whip their college football team into shape. Just in time, they discover a hillbilly farmhand and his sister. But the hillbilly farmhand's ability to throw melons enables him to become their star passing ace.",0.10884,1936-10-23,0.0,93.0,Released,A BAREFOOT HILLBILLY FROM TEXAS DOES HIS STUFF IN THE YALE BOWL!,Pigskin Parade,6.0,1.0
727,38000000,,256961,tt3450650,en,Paul Blart: Mall Cop 2,"Security guard Paul Blart is headed to Las Vegas to attend a Security Guard Expo with his teenage daughter Maya before she departs for college. While at the convention, he inadvertently discovers a heist - and it's up to Blart to apprehend the criminals.",17.02038,2015-04-16,107597242.0,94.0,Released,Vegas has a new high roller.,Paul Blart: Mall Cop 2,5.0,576.0
728,0,,55996,tt0082875,en,Pacific Banana,"The story of a pair of Australian pilots working for a small South Pacific airline. Paul, a wildly successful womanizer, leaving conquests at every port and Martin, sad and lonely in his search for a true love. Together, they... well, they don't do much of anything besides chase girls on various Polynesian islands.",0.013577,1981-02-04,0.0,82.0,Released,Come aboard and wrap your laughing gear around...,Pacific Banana,4.8,3.0
729,0,,10697,tt0216787,fr,Le goût des autres,"Agnès Jaoui co-writes and directs this romantic comedy of manners set in France's rustic Provence. Unpolished and ultra-pragmatic industrialist Jean-Jacques Castella (co-scripter Jean-Pierre Bacri) reluctantly attends Racine's tragedy ""Berenice"" in order to see his niece play a bit part. He is taken with the play's strangely familiar-looking leading lady Clara Devaux (Anne Alvaro). During the course of the show, Castella soon remembers that he once hired and then promptly fired the actress as an English language tutor. He immediately goes out and signs up for language lessons. Thinking that he is nothing but an ill-tempered philistine with bad taste, Clara rejects him until Castella charms her off her feet.",3.134181,2000-03-01,0.0,112.0,Released,,The Taste of Others,6.6,48.0
730,0,,81303,tt0906599,en,Holiday Wishes,"Danni Hartford, party planner to the King family, wants to find her sister. Britney, the Kings' spoiled 15-year-old daughter, wants a horse. On a nearby horse farm, Rachel is treated like a servant by her foster siblings; all she wants is a real family. When all three girls make wishes at the Christmas dance, Britney and Rachel's souls switch bodies. But the girls soon find their new lives are not exactly what they pictured. When Danni discovers what has happened, she must figure out how to switch the girls back.",0.129605,2006-12-12,0.0,90.0,Released,,Holiday Wishes,0.0,0.0
731,0,,42383,tt0245573,en,XX/XY,"When two college students, Sam and Thea, meet Coles at a party, their mutual attraction is immediate, leading to a passionate and awkward night together, and the onset of an intensely charged bond. As they continue to push the sexual boundaries of their friendship, however, they are tested by Sam and Coles' incipient romance and Thea's increasing recklessness, until the relationship dissolves amid a cloud of fear, resentment and mistrust. Eight years later they reunite. An animator for a high-profile ad agency, Coles now lives with Claire, his girlfriend of five years. Thea is happily married to Miles, with whom she owns a flourishing restaurant. And Sam has just returned to Manhattan after working in London where she recently broke off her engagement. Yet upon reconnecting, the three are drawn back into the complicated dynamic that defined their relationship from the start and are forced to confront the true meaning of commitment and love.",1.479433,2002-01-11,0.0,91.0,Released,There's no room for honesty in a healthy relationship...,XX/XY,5.4,11.0
732,0,,197754,tt1234259,en,Winnie the Pooh Discovers the Seasons,"Christopher Robin gives Winnie the Pooh a calendar, and Pooh uses it to learn about the seasons.",0.074056,1981-09-05,0.0,9.0,Released,,Winnie the Pooh Discovers the Seasons,6.0,2.0
733,0,http://www.elmuertoyserfeliz.com/en/,133082,tt1890391,en,El muerto y ser feliz,"Buenos Aires. On the top floor of a hospital, a Spaniard that has lived half his life in Argentina realizes that he is dying. This old hired killer -tough, funny and tender- runs away with a happy load of morphine, and starts a trip up North, heading nowhere in particular. A girl he finds on the road will be his loyal companion along five thousand kilometres of black comedy.",0.268524,2012-09-23,0.0,92.0,Released,"A film with roads, dogs and guns.",The Dead Man and Being Happy,4.9,4.0
734,0,,55576,,en,Last Stand at Saber River,"As America recovers from the Civil War, one man tries to put the pieces of his life back together but finds himself fighting a new battle on the frontier. Cable is an embittered Confederate soldier who returns from the war to reclaim his Arizona homestead from rebel pioneers who sympathize with the Union war effort.",1.087671,1997-01-19,0.0,0.0,Released,,Last Stand at Saber River,3.7,3.0
735,0,,47493,tt0096280,en,To Kill a Priest,A young priest speaks out against the Communist regime in Poland and is killed for it.,0.239498,1988-01-01,0.0,117.0,Released,,To Kill a Priest,6.7,3.0
736,0,http://mdmafilms.org,245909,tt2665626,en,Mumblecore,A cronicle of Tao Lin and Megan Boyle's relationship filmed through a Macbook camera.,0.051342,2011-06-19,0.0,85.0,Released,,Mumblecore,5.0,1.0
737,0,,154575,tt0070217,pl,Iluminacja,"A man looks for the meaning of life through science, work, love, marriage, family, death, and spirituality.",0.3339,1973-09-29,0.0,87.0,Released,,Illumination,7.3,3.0
738,0,,33489,tt0108370,fr,Tout ça... pour ça !,The plot is about a trial against three men who tried to earn loads of money by illegal methods to get to Canada and about the lawyers and the judge who get on with the trial and who are being unfaithful to their couples.,0.593933,1993-01-01,0.0,116.0,Released,,All That... for This?!,6.3,5.0
739,0,,150658,tt0076096,it,Goodbye & Amen,"As John Dhannay, a CIA agent stationed in Rome, plans the overthrow of an African government, he discovers one of his men has been in contact with agents from the other side. Before he can confront the traitor, the man seemingly goes crazy, sniping several people before taking an adulterous couple hostage in a hotel room.",0.596517,1978-02-08,0.0,103.0,Released,,Goodbye & Amen,10.0,1.0
740,0,,45560,tt0080196,de,Berlin Alexanderplatz,"Berlin Alexanderplatz, originally broadcast in 1980, is a 14-part television film adapted and directed by Rainer Werner Fassbinder from the Alfred Döblin novel of the same name, and stars Günter Lamprecht, Hanna Schygulla, Barbara Sukowa, Elisabeth Trissenaar and Gottfried John. The complete film is 15½ hours long.",2.255785,1980-08-28,0.0,931.0,Released,,Berlin Alexanderplatz,8.4,5.0
741,19000000,http://www.panslabyrinth.com,1417,tt0457430,es,El laberinto del fauno,"Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.",26.817754,2006-05-27,83258226.0,118.0,Released,What happens when make-believe believes it's real?,Pan's Labyrinth,7.6,3122.0
742,0,,43312,tt0050957,en,The She-Creature,A mysterious hypnotist (Chester Morris) reverts his beautiful assistant (Marla English) back into the form of a prehistoric sea monster that she was in a past life.,1.246874,1956-08-01,0.0,77.0,Released,Hypnotized! Reincarnated as a monster from hell!,The She-Creature,4.1,7.0
743,0,,76424,tt1234546,en,Master Harold... and the Boys,"This movie is of Hally, an adolescent white South African. He is stuck between his intolerant father's outlook of him and those of his caretaker, Sam. Sam is a black waiter and Hally's friend and teacher. Hally is required to laugh at his father's racist jokes, by contrast, Sam exposes Hally to uplifting experiences. One day Hally was terribly humiliated by his father and Sam shows Hally how to be proud of something he can achieve.",0.726843,2010-03-17,0.0,87.0,Released,,Master Harold... and the Boys,5.9,4.0
744,6400000,,191121,tt2359810,hi,रान्झाना,A small-town boy needs to break through the class divide to gain acceptance from his childhood sweetheart who is in love with big city ideals.,1.856101,2013-06-21,18000000.0,140.0,Released,,Raanjhanaa,6.3,34.0
745,0,,106887,tt0065798,es,La muralla verde,A young couple forsakes their urban existence for life in the exciting but dangerous Peruvian jungle.,0.106034,1970-04-04,0.0,110.0,Released,,The Green Wall,6.3,3.0
746,0,,108316,tt0119534,en,The Alarmist,"Young Tommy Hudler decides to become a security systems salesman, and is an instant success. Everything seems to be going great until he discovers there's more to this business and his boss Heinrich than he previously suspected.",0.41735,1998-10-23,0.0,92.0,Released,Don't be alarmed... they're professionals.,The Alarmist,3.3,3.0
747,0,,72901,tt0057200,fr,Johnny Cool,A deported gangster trains an Italian convict to take over his operations in the U.S.,0.243058,1963-10-01,0.0,103.0,Released,Don't let his looks fool you. He's the coldest killer of killers who ever lived!,Johnny Cool,6.0,3.0
748,0,,33305,tt0105322,en,Scanners III: The Takeover,"A young female scanner turns from a sweet young thing into a murderous, power-crazed villain after she takes an experimental drug developed by her father. Her brother, who is also a scanner, is the only one powerful enough to stop her.",1.614913,1992-01-31,0.0,101.0,Released,The terror has not ended. It has just begun... again.,Scanners III: The Takeover,3.9,16.0
749,0,,116379,tt0136780,en,When He Didn't Come Home,A mother (Patty Duke) goes to Chicago to try to find her son (Robert Floyd) who has suddenly quit contacting her and can't be reached.,0.919199,1998-05-19,0.0,96.0,Released,,When He Didn't Come Home,4.0,1.0
750,0,http://www.cinemalibrestudio.com/NowNLater/,68335,tt0865560,en,Now & Later,"Sex, politics and American culture are mixed into a combustible combination in Now &amp; Later. Angela is an illegal Latina immigrant living in Los Angeles who stumbles across Bill, a disgraced banker on the run. She takes him in. Through passionate sex, soul-searching conversations ranging from politics to philosophy, and other worldly pleasures, Angela introduces Bill to another worldview. As their affair heats up, the course of Bill's life begins to take an abrupt and unexpected turn.",3.522927,2009-02-18,0.0,99.0,Released,When now is all you've got,Now & Later,4.7,12.0
751,0,,217324,tt0045253,en,Trail Guide,A cowboy (Tim Holt) and his Mexican-Irish sidekick (Richard Martin) lead a wagon train to an unfriendly place.,0.121225,1952-02-15,0.0,60.0,Released,GUN-LAW FEUD GRIPS THE OLD SOUTHWEST!,Trail Guide,0.0,0.0
752,0,http://www.manhole2014.co.kr/,273645,tt4034380,ko,맨홀,A young girl (Kim Sae-Ron) is kidnapped by a serial killer (Jung Kyoung-Ho). The serial killer uses manholes to kidnap and kill his victims. The young girl's older sister (Jung Yu-Mi) tries to save her before it's too late.,1.093521,2014-10-08,0.0,100.0,Released,People Are Vanishing Down,Manhole,6.4,12.0
753,0,,71543,tt1676680,en,Hadikduk HaPnimi,"""Intimate Grammar"" is a sensitive study of an inner journey rich in detailed observation. A dysfunctional family and delayed puberty make life miserable for a pre-adolescent growing up in Jerusalem in the 1960's. The film, an adaptation of David Grossman's ""The Book of Intimate Grammar"", shows our hero, Aharon Kleinfeld, striving to survive his domineering mother, his anti-intellectual father and his own diminutive stature in a setting of a lower-middle-class housing development where gossip is rampant and appearances are all important.",0.703027,2010-09-23,0.0,110.0,Released,,Intimate Grammar,7.7,3.0
754,4900000,,156711,tt1985019,en,Austenland,"Obsessed with the BBC production of ""Pride and Prejudice"", a woman travels to a Jane Austen theme park in search for her perfect gentleman.",8.076305,2013-08-15,2159041.0,97.0,Released,,Austenland,6.6,192.0
755,0,http://www.yashrajfilms.com/microsites/dbh/fullpage.html,22609,tt1202540,hi,Dil Bole Hadippa!,"Veera, a fire-cracker of a girl who lives in a small village but dreams of playing cricket in the big league. Rohan is an accomplished captain of a county cricket team in England. Rohan returns to India to captain his father's cricket team which has been losing for the last 8 years. In a Village where girls don't play Cricket, Veera has to put on a put on a turban &amp; beard to live her dream.",2.029765,2009-09-18,0.0,148.0,Released,,Dil Bole Hadippa!,4.7,17.0
756,0,,338312,tt3117504,hu,Argo 2,,0.4994,2015-04-30,0.0,0.0,Released,,Argo 2,9.3,2.0
757,0,,49870,tt0430484,en,The Power of Nightmares,A series of three documentaries about the use of fear for political gain.,1.249407,2004-10-19,0.0,180.0,Released,,The Power of Nightmares,8.1,26.0
758,0,,26266,tt0367088,en,Spymate,"Amelia, a young genius and daughter of a top secret agent, unknowingly invents a contraption that makes her the target of an evil scientist.",0.538422,2006-01-24,0.0,81.0,Released,An amazing new breed of secret agent.,Spymate,4.7,5.0
759,0,,143883,tt5952180,ru,День Радио (Спектакль),,0.671422,2001-03-24,0.0,0.0,Released,,Den radio,9.0,5.0
760,0,,175739,tt0170517,fi,Aleksis Kiven elämä,,0.152893,2002-01-18,0.0,104.0,Released,,The Life of Aleksis Kivi,7.0,3.0
761,0,,78998,tt0027515,en,Desire,"Madeleine steals a string of pearls in Paris and uses US engineer Tom, who is driving on his vacation to Spain, to get the pearls out of France. But getting the pearls back from him proves to be difficult without falling in love.",0.814748,1936-04-11,0.0,95.0,Released,Love was her precious loot!,Desire,5.2,9.0
762,0,,12536,tt0329200,en,Home Alone 4,"Kevin McCallister's parents have split up. Now living with his mom, he decides to spend Christmas with his dad at the mansion of his father's rich girlfriend, Natalie. Meanwhile robber Marv Merchants, one of the villains from the first two movies, partners up with a new criminal named Vera to hit Natalie's mansion.",6.137056,2002-11-02,0.0,89.0,Released,,Home Alone 4,3.9,239.0
763,0,,359245,tt4147210,en,Even Lambs Have Teeth,Two wronged women dish out vigilante justice ala Kill Bill’s “Bride”.,1.085982,2015-10-03,0.0,78.0,Released,,Even Lambs Have Teeth,5.8,11.0
764,0,,224063,tt0082300,ro,Duelul,"Officer Moldovan must solve the case of a robbery. Credit Central Bank was robbed fast and hard by a gang of professionals. Moldovan is trying to catch the man behind Rica Pasarin, the gang leader, by using his brother, who is a pickpocket thief.",0.038308,1981-06-14,0.0,110.0,Released,,The Duel,8.3,2.0
765,0,,27115,tt0028478,en,The Walking Dead,"A gang of racketeers frames down-on-his-luck John Elman for murder. After he's found guilty, evidence is brought forth proving his innocence. But it is too late and he is executed anyway. A doctor sees an opportunity to use an experimental procedure to restore him to life but is that entirely possible? Desirable?",1.057723,1936-03-14,0.0,66.0,Released,HE DIED a man with a hunger to love... and returned a monster with an instinct to kill.,The Walking Dead,6.6,14.0
766,950000,,30593,tt0070165,en,Heavy Traffic,"An ""underground"" cartoonist contends with life in the inner city, where various unsavory characters serve as inspiration for his artwork.",0.820911,1973-08-08,1500000.0,76.0,Released,More Spice from the makers of Fritz the Cat!,Heavy Traffic,6.6,18.0
767,0,,37513,tt0041870,ja,静かなる決闘,"Toshirō Mifune plays a young idealistic doctor who works at his father's (Takashi Shimura) clinic in a small and seedy district. During the war, he contracts syphilis from the blood of a patient when he cuts himself during an operation. Treating himself in secret and tormented by his conscience, he rejects his heartbroken fiancée without explanation.",0.504985,1949-03-19,0.0,95.0,Released,,The Quiet Duel,7.3,13.0
768,0,http://amongfriendsmovie.com/,125558,tt1984110,en,Among Friends,"A twisted horror about a dinner party gone wrong. Set against an 80s backdrop, the good time takes a dark turn when one in the group hijacks the evening in an attempt to help the others come clean about their secret betrayals against one another–and is willing to cut through the bone in order to expose the truth.",3.825472,2012-07-08,0.0,80.0,Released,This dinner party's gonna be KILLER.,Among Friends,4.1,25.0
769,0,http://speciesismthemovie.com/,234555,tt2359814,en,Speciesism: The Movie,"Modern farms are struggling to keep a secret. Most of the animals used for food in the United States are raised in giant, bizarre factories, hidden deep in remote areas of the countryside. Speciesism: The Movie director Mark Devries set out to investigate. The documentary takes viewers on a sometimes funny, sometimes frightening adventure, crawling through the bushes that hide these factories, flying in airplanes above their toxic manure lagoons, and coming face-to-face with their owners.",0.132374,2013-09-18,0.0,90.0,Released,,Speciesism: The Movie,6.5,2.0
770,0,,44155,tt1612608,fr,L'Italien,,3.157512,2010-07-07,0.0,102.0,Released,,The Italian,5.5,53.0
771,0,,41610,tt0082407,it,Fracchia la belva umana,The world's greatest criminal and the world greatest loser share the same face... now they'll share the same life!,3.053669,1981-12-22,0.0,99.0,Released,,Fracchia The Human Beast,6.8,57.0
772,0,http://fagbug.com/,172120,tt1320378,en,Fagbug,"On the 11th Annual National Day of Silence, Erin Davies was victim to a hate crime in Albany, New York. Because of sporting a rainbow sticker on her VW Beetle, Erin's car was vandalized, left with the words ""fag"" and ""u r gay"" placed on the driver's side window and hood of her car. Despite initial shock and embarrassment, Erin decided to embrace what happened by leaving the graffiti on her car. She took her car, now known worldwide as the ""fagbug,"" on a 58-day trip around the United States and Canada. Along the way, Erin discovered other, more serious hate crimes, had people attempt to remove the graffiti, and experimented with having a male drive her car. After driving the fagbug for one year, Erin decided to give her car a makeover.",0.156218,2009-04-20,0.0,83.0,Released,,Fagbug,5.7,3.0
773,0,,254047,tt2199251,en,The Wedding Pact,"Two best friends in college Mitch and Elizabeth make a pact that if in ten years after graduation they are both not married they will marry each other. Ten years later Mitch (still single) finds out Elizabeth never got married so he decides to travel across the country, find her and follow through on their pact. What he soon realizes is it wont be a simple as he thought.",6.305437,2014-02-04,0.0,91.0,Released,Who remembers those crazy promises you made in college? ...He did.,The Wedding Pact,4.9,24.0
774,50000000,http://www.sonypictures.com/movies/theinternational/site/,4959,tt0963178,en,The International,"An interpol agent and an attorney are determined to bring one of the world's most powerful banks to justice. Uncovering money laundering, arms trading, and conspiracy to destabilize world governments, their investigation takes them from Berlin, Milan, New York and Istanbul. Finding themselves in a chase across the globe, their relentless tenacity puts their own lives at risk.",6.583609,2009-02-03,60161391.0,118.0,Released,Is your money making a killing?,The International,6.0,373.0
775,0,http://www.guerilla-films.com/twomen/,47952,tt0304857,en,Two Men Went To War,"Comedy drama based on the true story of two British Army dentists who in 1942, eager to see action, go AWOL and invade occupied France on their own.",0.196537,2002-01-01,0.0,109.0,Released,,Two Men Went To War,4.8,4.0
776,0,,18287,tt0067809,en,Support Your Local Gunfighter,A con artist arrives in a mining town controlled by two competing companies. Both companies think he's a famous gunfighter and try to hire him to drive the other out of town.,2.412247,1971-05-26,0.0,91.0,Released,,Support Your Local Gunfighter,6.6,21.0
777,0,,40122,tt0891562,ko,폭력써클,"Sang-ho is an ordinary high school student. His dream is to enter the military academy under the influence of his father who is an army colonel. As entering high school, he became friends with Jae-gu, Chang-bae, Kyung-chul, Hong-kyu and Sang-sik. They grouped a soccer team called `Tiger`, building up friendship by playing soccer. Sang-ho and his friends ran into group of fight with seniors, these incidents made everybody in school to misunderstand them as they were serious group of gangster. When Sang-ho gets becomes close with a girl whose boyfriend is a boss of another school`s gangster group, things are going worse.",1.045262,2006-10-19,0.0,100.0,Released,,Gangster High,6.2,13.0
778,0,http://www.transmissionfilms.com.au/,126862,tt2091880,en,Dead Europe,"In Greece to scatter his father's ashes, Isaac hears of a curse that hangs over the head of his family. Dismissing the idea, his trip begins to unveil dark truths that forced his father to flee years ago.",1.312599,2012-06-14,0.0,84.0,Released,You are what you believe.,Dead Europe,5.5,5.0
779,0,,70993,tt1701995,fr,Homme au bain,Omar (Omar Ben Sellem) and Emmanuel (François Sagat) go to great lengths to prove they are not in love.,0.956317,2010-09-21,0.0,72.0,Released,,Man at Bath,5.4,10.0
780,0,,101444,tt0084104,it,I cacciatori del cobra d'oro,"An American soldier and a British intelligence agent try to track down an ancient relic called the Golden Cobra, rumored to have supernatural powers. An early Raiders rip-off directed Antonio Margheriti.",0.00022,1982-08-11,0.0,95.0,Released,He had two choices. Find the treasure... or lose his life!,The Hunters of the Golden Cobra,5.9,4.0
781,0,,257668,tt2901962,fi,Kummeli V,"Four stories about Finnish life intersect. In the first story, the ex- bassist Tom makes a mistake. He calls the old band mate, drum artist Monkki Mähönen renovation of this property to the wife 's summer home. The story starts to get ""kauhuelokuvamaisia​​"" features the Monkki and the lady of the house Stina on a collision course. The following story wannabee - motorcycle gang and its leader Jouni humiliated in the village shop. Jouni decides to avenge the humiliation robbing trade. He is a tough movie freak and draws its revenge plan inspired by the famous action movies. In the third story of the journey of the yellow press, the early days of the sixties to mid. During the film has become known for bad behavior Helsinki fantasy and sci-fi director Kurt von ""Kurre"" Riikonen, which rises at the center of the fourth story.",0.768578,2014-02-19,0.0,105.0,Released,,Kummeli V,5.9,11.0
782,0,,94794,tt0106438,en,Blue,"Against a plain, unchanging blue screen, a densely interwoven soundtrack of voices, sound effects and music attempt to convey a portrait of Derek Jarman's experiences with AIDS, both literally and allegorically, together with an exploration of the meanings associated with the colour blue.",1.437622,1993-08-19,1718328.0,79.0,Released,,Blue,7.5,17.0
783,0,http://asinnerinmecca.com/,336972,tt4666618,en,A Sinner in Mecca,"For a gay filmmaker, filming in Saudi Arabia presents two serious challenges: filming is forbidden in the country and homosexuality is punishable by death. For filmmaker Parvez Sharma, however, these were risks he had to assume as he embarked on his Hajj pilgrimage, a journey considered the greatest accomplishment and aspiration within Islam, his religion. On his journey Parvez aims to look beyond 21st-century Islam’s crises of religious extremism, commercialism and sectarian battles. He brings back the story of the religion like it has never been told before, having endured the biggest jihad there is: the struggle with the self.",0.249371,2015-04-29,0.0,79.0,Released,,A Sinner in Mecca,7.7,3.0
784,60000000,,72197,tt1430626,en,The Pirates! In an Adventure with Scientists!,"The luxuriantly bearded Pirate Captain is a boundlessly enthusiastic, if somewhat less-than-successful, terror of the High Seas. With a rag-tag crew at his side, and seemingly blind to the impossible odds stacked against him, the Captain has one dream: to beat his bitter rivals Black Bellamy and Cutlass Liz to the much coveted Pirate of the Year Award. It’s a quest that takes our heroes from the shores of exotic Blood Island to the foggy streets of Victorian London. Along the way they battle a diabolical queen and team up with a haplessly smitten young scientist, but never lose sight of what a pirate loves best: adventure!",10.271517,2012-03-12,118338361.0,88.0,Released,It's A Plunderful Life,The Pirates! In an Adventure with Scientists!,6.4,379.0
785,0,,61525,tt0035617,en,Air Raid Wardens,"Two bumblers, failures as businessmen and air raid wardens, stumble across a nest of Nazi saboteurs bent on blowing up the local magnesium plant.",0.415583,1943-04-04,0.0,67.0,Released,70 Minutes Of Happiness and Hi-Jinks!,Air Raid Wardens,7.3,4.0
786,0,http://www.babysitterwantedfilm.com/,60086,tt0819755,en,Babysitter Wanted,"When she takes a job babysitting a young boy (Kai Caster) for a night at his family's remote farmhouse, sweet college co-ed Angie Albright (Sarah Thompson) becomes the target of a scar-covered creep making mysterious phone calls and prowling outside the windows. Angie gets the drop on the would-be killer, but quickly discovers that her nightmare has just begun.",8.262337,2009-02-06,0.0,93.0,Released,No experience necessary...,Babysitter Wanted,5.3,53.0
787,0,,281968,tt3182590,fr,La Sapienza,"The story is one of an architect that has lost his inspiration and goes looking for those motivations that pushed him as a youngster to take up the profession. Inspiring him was the baroque movement and all of its artifices: the Guarini in Turin and the Borromini in Rome. The film’s central story ends up being the love story that develops between architecture, artistic inspiration and feelings.",0.242981,2014-08-01,0.0,100.0,Released,,La Sapienza,6.7,5.0
788,1200000,,16074,tt0386651,bo,Kekexili,A moving true story about volunteers protecting antelope against poachers in the severe mountains of Tibet.,1.811939,2004-10-01,0.0,85.0,Released,,Mountain Patrol,6.8,12.0
789,0,http://www.epixhd.com/movie/craig-ferguson-just-being-honest/,359244,tt4512444,en,Craig Ferguson: Just Being Honest,"Comedian and Emmy-winning television host Craig Ferguson brings equal parts satire and silliness to the stage in his second comedy special for EPIX. Performing on stage at the historic Town Hall in New York City, Ferguson offers hilarious insights on religion, aging, and of course the big three: sex, drugs and rock &amp; roll—including his own delightfully surreal experiences with Mick Jagger and Kenny G.",0.242708,2015-09-10,0.0,75.0,Released,,Craig Ferguson: Just Being Honest,6.5,4.0
790,0,,31988,tt0026452,en,Hands Across the Table,"A manicurist and an engaged loafer, both planning to marry money, meet and fall in love.",0.780836,1935-10-18,0.0,80.0,Released,A Little Fortune Hunter...A Bankrupt Playboy...Both Out to Marry Money..And Laugh at Love!,Hands Across the Table,5.8,5.0
791,0,,4193,tt0083908,en,Evil Under the Sun,"Trying to find how a millionaire wound up with a phony diamond brings Hercule Poirot to an exclusive island resort frequented by the rich and famous. When a murder is committed, everyone has an alibi.",10.526095,1982-03-05,6110000.0,117.0,Released,,Evil Under the Sun,6.5,73.0
792,0,,291868,tt4029998,en,My Life Directed by Nicolas Winding Refn,"A documentary directed by Winding Refn's wife, Liv Corfixen, and it follows the Danish-born filmmaker during the making of his 2013 film Only God Forgives.",1.43713,2014-09-18,0.0,58.0,Released,,My Life Directed by Nicolas Winding Refn,6.4,16.0
793,0,,348929,tt4490654,en,You're Killing Me,"Joe just told his boyfriend, George, that he is a serial killer. George thinks that his boyfriend, Joe, is hilarious... and he just saw Patricia Arquette at Target!!! In the horror/comedy hybrid, 'You're Killing Me', we take a look at the life and death consequences of dating in the age of incessant chatter. Joe and George meet just as Joe is coming out to himself as someone who loves to kill. George, on the other hand, can't decide which wig to wear for his next YouTube video. As George's friends start disappearing, one by one, he must face the undeniable fact that Gretchen might not be coming back with crushed ice for his party #YouDontNeedIceForChardonnay.",0.279544,2015-07-15,0.0,88.0,Released,George has a killer new boyfriend.,You're Killing Me,6.0,2.0
794,0,,26718,tt0026393,en,G-Men,"James ""Brick"" Davis, a struggling attorney, owes his education to a mob member named McKay, but refuses to get involved with the underworld. When his friend Eddie Buchanan is gunned down by gangster Brad Collins while on assignment for the Justice Department, Brick decides to give up the law for a career with the Department.",1.059075,1935-05-04,0.0,85.0,Released,Hollywood's Most Famous Bad Man Joins the,G-Men,5.8,14.0
795,0,,115373,tt0119238,en,Gunshy,"When the New York journalist Jake Bridges catches his girlfriend with another guy, he goes to Atlantic City to drink himself to oblivion. He is saved from a bar brawl by a small-time mobster Frankie, and Jake falls in love with Frankie's girlfriend Melissa. Jake soon also joins Frankie in his money-collecting duties.",0.99069,1998-03-06,0.0,100.0,Released,Cold-blooded killers.,Gunshy,5.0,2.0
796,0,http://www.oatsstudios.com,461955,tt6990734,en,Rakka,"""Rakka"" is the story of broken humanity following the invasion of a technologically superior alien species. Bleak harrowing and unrelenting, the humans we meet must find enough courage to go on fighting.",2.569474,2017-06-14,0.0,22.0,Released,,Rakka,7.4,44.0
797,0,,75810,tt1756818,en,The Perfect Roommate,"Carrie Remington seems like any other struggling waitress who's had a run of bad luck including a recent divorce. Things seem to be improving when she moves in with Ashley Dunnfield, a young woman from a wealthy background who's trying to make it on her own without assistance from her father, Richard. Ashley is thrilled when Carrie helps to win her father over, but when Carrie starts dating Richard, Ashley starts digging into her past and finds out that there is much she didn't know about her new roommate's sinister history.",1.183015,2011-07-21,0.0,100.0,Released,Don't let her live with you!,The Perfect Roommate,3.7,5.0
798,0,,44385,tt1068958,en,Werewolf: The Devil's Hound,"An escaped werewolf - who’s determined to start a family of her own - sinks her claws into Kevin, leaving him with an uncontrollable desire to kill. Can his family save him before his lycan nature takes over for good?",0.334555,2007-05-17,0.0,89.0,Released,,Werewolf: The Devil's Hound,2.0,8.0
799,0,,41349,tt0027969,en,The Milky Way,"Timid milkman, Burleigh Sullivan (Lloyd), somehow knocks out a boxing champ in a brawl. The fighter's manager decides to build up the milkman's reputation in a series of fixed fights and then have the champ beat him to regain his title.",0.480208,1936-02-07,0.0,89.0,Released,,The Milky Way,6.5,4.0
